/opt/miniconda3/envs/handout/lib/python3.12/site-packages/torch/nn/utils/weight_norm.py:144: FutureWarning: `torch.nn.utils.weight_norm` is deprecated in favor of `torch.nn.utils.parametrizations.weight_norm`.
  WeightNorm.apply(module, name, dim)

============================================================
Epoch 1/5
============================================================
Training:
  [Epoch 2, Batch 170/1337] Loss: 0.148834, R2: 0.9426
  [Epoch 2, Batch 180/1337] Loss: 0.135424, R2: 0.9589
  [Epoch 2, Batch 190/1337] Loss: 0.176499, R2: 0.9049
  [Epoch 2, Batch 200/1337] Loss: 0.176316, R2: 0.9344
  [Epoch 2, Batch 210/1337] Loss: 0.221543, R2: 0.9010
  [Epoch 2, Batch 220/1337] Loss: 0.174064, R2: 0.9401
  [Epoch 2, Batch 230/1337] Loss: 0.237429, R2: 0.9372
  [Epoch 2, Batch 240/1337] Loss: 0.185426, R2: 0.9148
  [Epoch 2, Batch 250/1337] Loss: 0.195691, R2: 0.9013
  [Epoch 2, Batch 260/1337] Loss: 0.142513, R2: 0.9504
  [Epoch 2, Batch 270/1337] Loss: 0.142509, R2: 0.9337
  [Epoch 2, Batch 280/1337] Loss: 0.161172, R2: 0.9449
  [Epoch 2, Batch 290/1337] Loss: 0.130793, R2: 0.9470
  [Epoch 2, Batch 300/1337] Loss: 0.135072, R2: 0.9439
  [Epoch 2, Batch 310/1337] Loss: 0.151087, R2: 0.9196
  [Epoch 2, Batch 320/1337] Loss: 0.091533, R2: 0.9563
  [Epoch 2, Batch 330/1337] Loss: 0.227587, R2: 0.9335
  [Epoch 2, Batch 340/1337] Loss: 0.128823, R2: 0.9243
  [Epoch 2, Batch 350/1337] Loss: 0.200639, R2: 0.8974
  [Epoch 2, Batch 360/1337] Loss: 0.123761, R2: 0.9383
  [Epoch 2, Batch 370/1337] Loss: 0.126747, R2: 0.9699
  [Epoch 2, Batch 380/1337] Loss: 0.134534, R2: 0.9580
  [Epoch 2, Batch 390/1337] Loss: 0.169147, R2: 0.9001
  [Epoch 2, Batch 400/1337] Loss: 0.178511, R2: 0.9387
  [Epoch 2, Batch 410/1337] Loss: 0.113743, R2: 0.9577
  [Epoch 2, Batch 420/1337] Loss: 0.182656, R2: 0.8950
  [Epoch 2, Batch 430/1337] Loss: 0.184721, R2: 0.9526
  [Epoch 2, Batch 440/1337] Loss: 0.196258, R2: 0.9284
  [Epoch 2, Batch 450/1337] Loss: 0.175790, R2: 0.9253
  [Epoch 2, Batch 460/1337] Loss: 0.176254, R2: 0.9178
  [Epoch 2, Batch 470/1337] Loss: 0.212365, R2: 0.8972
  [Epoch 2, Batch 480/1337] Loss: 0.187569, R2: 0.9373
  [Epoch 2, Batch 490/1337] Loss: 0.107884, R2: 0.9641
  [Epoch 2, Batch 500/1337] Loss: 0.169839, R2: 0.9395
  [Epoch 2, Batch 510/1337] Loss: 0.170004, R2: 0.9234
  [Epoch 2, Batch 520/1337] Loss: 0.178576, R2: 0.9496
  [Epoch 2, Batch 530/1337] Loss: 0.184909, R2: 0.9363
  [Epoch 2, Batch 540/1337] Loss: 0.171498, R2: 0.9403
  [Epoch 2, Batch 550/1337] Loss: 0.117113, R2: 0.9533
  [Epoch 2, Batch 560/1337] Loss: 0.166567, R2: 0.9379
  [Epoch 2, Batch 570/1337] Loss: 0.138716, R2: 0.9351
  [Epoch 2, Batch 580/1337] Loss: 0.104866, R2: 0.9590
  [Epoch 2, Batch 590/1337] Loss: 0.176668, R2: 0.9315
  [Epoch 2, Batch 600/1337] Loss: 0.180911, R2: 0.9353
  [Epoch 2, Batch 610/1337] Loss: 0.120992, R2: 0.9501
  [Epoch 2, Batch 620/1337] Loss: 0.135649, R2: 0.9221
  [Epoch 2, Batch 630/1337] Loss: 0.122054, R2: 0.9459
  [Epoch 2, Batch 640/1337] Loss: 0.110752, R2: 0.9674
  [Epoch 2, Batch 650/1337] Loss: 0.193808, R2: 0.9321
  [Epoch 2, Batch 660/1337] Loss: 0.110596, R2: 0.9491
  [Epoch 2, Batch 670/1337] Loss: 0.148535, R2: 0.9318
  [Epoch 2, Batch 680/1337] Loss: 0.168110, R2: 0.9310
  [Epoch 2, Batch 690/1337] Loss: 0.119257, R2: 0.9537
  [Epoch 2, Batch 700/1337] Loss: 0.217992, R2: 0.9354
  [Epoch 2, Batch 710/1337] Loss: 0.139254, R2: 0.9322
  [Epoch 2, Batch 720/1337] Loss: 0.174473, R2: 0.9196
  [Epoch 2, Batch 730/1337] Loss: 0.191992, R2: 0.8544
  [Epoch 2, Batch 740/1337] Loss: 0.109903, R2: 0.9536
  [Epoch 2, Batch 750/1337] Loss: 0.159609, R2: 0.9398
  [Epoch 2, Batch 760/1337] Loss: 0.126156, R2: 0.9519
  [Epoch 2, Batch 770/1337] Loss: 0.098126, R2: 0.9541
  [Epoch 2, Batch 780/1337] Loss: 0.151621, R2: 0.9639
  [Epoch 2, Batch 790/1337] Loss: 0.078555, R2: 0.9474
  [Epoch 2, Batch 800/1337] Loss: 0.140151, R2: 0.9157
  [Epoch 2, Batch 810/1337] Loss: 0.163505, R2: 0.9052
  [Epoch 2, Batch 820/1337] Loss: 0.152030, R2: 0.9353
  [Epoch 2, Batch 830/1337] Loss: 0.124204, R2: 0.9442
  [Epoch 2, Batch 840/1337] Loss: 0.139217, R2: 0.9238
  [Epoch 2, Batch 850/1337] Loss: 0.145045, R2: 0.9381
  [Epoch 2, Batch 860/1337] Loss: 0.116217, R2: 0.9363
  [Epoch 2, Batch 870/1337] Loss: 0.206714, R2: 0.9404
  [Epoch 2, Batch 880/1337] Loss: 0.164226, R2: 0.9400
  [Epoch 2, Batch 890/1337] Loss: 0.129356, R2: 0.9356
  [Epoch 2, Batch 900/1337] Loss: 0.175991, R2: 0.9340
  [Epoch 2, Batch 910/1337] Loss: 0.155509, R2: 0.9238
  [Epoch 2, Batch 920/1337] Loss: 0.151318, R2: 0.9427
  [Epoch 2, Batch 930/1337] Loss: 0.181644, R2: 0.9370
  [Epoch 2, Batch 940/1337] Loss: 0.082679, R2: 0.9502
  [Epoch 2, Batch 950/1337] Loss: 0.196101, R2: 0.9379
  [Epoch 2, Batch 960/1337] Loss: 0.163935, R2: 0.9436
